Sample,Population code,Superpopulation name,Population name,pc1_global,pc2_global,tsne1,tsne2,pc1_aims,pc2_aims,pc1_eur,pc2_eur,pc1_afr,pc2_afr,pc3_afr
HG00654,CHS,East Asian Ancestry,Southern Han Chinese,-6.089025916603321,-6.276124190399243,-9.650092,-31.521746,-2.9654251492779196,-1.6996283598950543,,,,,
HG00656,CHS,East Asian Ancestry,Southern Han Chinese,-6.666455165762148,-5.654316082847651,-16.447248,-32.207607,-3.4161700798028694,-1.6471453363785318,,,,,
HG00657,CHS,East Asian Ancestry,Southern Han Chinese,-6.070292896040163,-5.386372606572924,-15.877475,-32.056976,-2.8898976787362773,-1.9589946332559127,,,,,
HG00662,CHS,East Asian Ancestry,Southern Han Chinese,-5.814536037122421,-5.866938101501989,-10.060423,-27.492228,-2.9409009055433364,-1.7274519366307772,,,,,
HG00663,CHS,East Asian Ancestry,Southern Han Chinese,-7.0642312158268386,-6.312630543261789,-7.414742,-29.916609,-3.7885335405127565,-2.643465095033287,,,,,
HG00671,CHS,East Asian Ancestry,Southern Han Chinese,-6.819799805278468,-4.578624076494399,-6.830239,-25.001936,-2.7293297901763234,-1.5762879054640129,,,,,
HG00672,CHS,East Asian Ancestry,Southern Han Chinese,-5.279359802179064,-6.179762041259333,-11.937608,-29.669245,-2.252297081506038,-1.4280997368509607,,,,,
HG00683,CHS,East Asian Ancestry,Southern Han Chinese,-6.402075525934416,-6.819065730428076,-9.400922,-31.92445,-2.071275305567319,-2.7187192644934024,,,,,
HG00684,CHS,East Asian Ancestry,Southern Han Chinese,-6.226140894091188,-6.534165391657457,-9.016958,-28.169886,-3.0890722755112794,-2.4785362104127655,,,,,
HG00689,CHS,East Asian Ancestry,Southern Han Chinese,-5.172595761547322,-4.214961281524892,-6.354053,-28.396254,-3.2544236459577673,-0.7504970498146895,,,,,
HG00690,CHS,East Asian Ancestry,Southern Han Chinese,-6.163224819717495,-5.589472992358323,-14.825753,-26.96348,-2.771531672659701,-0.9411380741819491,,,,,
HG00692,CHS,East Asian Ancestry,Southern Han Chinese,-6.2932472529106,-4.5152813399177925,-9.210783,-28.75172,-2.7999241512155093,-1.346638471314746,,,,,
HG00693,CHS,East Asian Ancestry,Southern Han Chinese,-7.425746072496251,-5.295964137274566,-15.904498,-26.231295,-2.625666724169328,-2.403245943769223,,,,,
HG00698,CHS,East Asian Ancestry,Southern Han Chinese,-5.393339179483984,-6.049943432498426,-11.981943,-29.716146,-2.0106992510898856,-2.1818929574780355,,,,,
HG00699,CHS,East Asian Ancestry,Southern Han Chinese,-7.325058140276646,-5.897658577604079,-10.330852,-34.132187,-3.119147610087884,-2.534929397929395,,,,,
HG00701,CHS,East Asian Ancestry,Southern Han Chinese,-6.4314110230557,-5.036579312330336,-7.1448345,-24.927603,-1.789803989529766,-1.3277211635840294,,,,,
HG00702,CHS,East Asian Ancestry,Southern Han Chinese,-6.463424016687824,-4.99553398462485,-16.242619,-32.159794,-2.7589993075865236,-1.5161966920070524,,,,,
HG00704,CHS,East Asian Ancestry,Southern Han Chinese,-6.720741505600406,-5.367540447682619,-7.925658,-32.97464,-3.634246034171997,-2.3107870642324597,,,,,
HG00705,CHS,East Asian Ancestry,Southern Han Chinese,-7.114414783373883,-5.808379752489489,-17.021357,-27.995655,-3.2800655181827176,-0.9061308848194614,,,,,
HG00707,CHS,East Asian Ancestry,Southern Han Chinese,-5.7642919564624595,-5.1470533973533135,-12.678554,-28.744284,-2.201567983436556,-2.500039795272598,,,,,
HG00708,CHS,East Asian Ancestry,Southern Han Chinese,-7.070767950777789,-5.574781006061991,-15.907631,-25.627121,-2.655417700432891,-2.079795672170681,,,,,
HG00731,PUR,American Ancestry,Puerto Rican,0.11988840483389929,5.216452409316536,6.808688,17.090023,-0.4343230357936608,2.2175299202085603,,,,,
HG00732,PUR,American Ancestry,Puerto Rican,-0.17174950715906512,4.700872102607624,-7.196626,21.74008,0.1972559654430247,1.4702782250436193,,,,,
HG00734,PUR,American Ancestry,Puerto Rican,-0.31233302456340667,2.906190033359007,0.89594483,7.8517165,0.19991194588704464,1.0973833112803544,,,,,
HG00736,PUR,American Ancestry,Puerto Rican,-1.4614705829148082,4.540373431304295,-5.0241694,22.670734,0.6545757084147366,0.5082356822795793,,,,,
HG00737,PUR,American Ancestry,Puerto Rican,-1.3030135577887407,3.3607189310620984,-0.61833066,13.516402,-1.17296473664584,1.1396389318987499,,,,,
HG00740,PUR,American Ancestry,Puerto Rican,-0.32802397351433876,4.1526093428721556,-2.441175,5.7476807,0.1542181278099637,0.7845225652305974,,,,,
HG01047,PUR,American Ancestry,Puerto Rican,-0.8145299028154067,3.0544086029364177,-2.1308084,8.885016,-0.07411020783952993,0.5070351609118608,,,,,
HG01048,PUR,American Ancestry,Puerto Rican,-1.0302212886958029,1.9960557788906401,6.6368537,8.4651785,-0.733360649555989,0.6846291113783038,,,,,
HG01051,PUR,American Ancestry,Puerto Rican,-0.11345975192224567,3.190574945378668,7.172711,8.679704,0.6942817333126607,1.3188147890557245,,,,,
HG01052,PUR,American Ancestry,Puerto Rican,2.1354716058491676,1.9034893644390816,5.144351,4.0962915,1.4034885555336578,0.6711971409894633,,,,,
HG01055,PUR,American Ancestry,Puerto Rican,-0.9707209327651877,3.276819131705624,-0.34520856,5.376967,-0.9387909571999864,0.3574458397337983,,,,,
HG01060,PUR,American Ancestry,Puerto Rican,-0.1921323364022367,3.4326716773625474,-1.4719564,6.213812,0.8535944662960251,0.25621722686775006,,,,,
HG01061,PUR,American Ancestry,Puerto Rican,0.4711692850749547,4.105274691140494,8.755916,12.182761,-0.5595065775167204,0.5338565818147518,,,,,
HG01066,PUR,American Ancestry,Puerto Rican,-1.8585002604916459,3.911647826301026,3.7773294,5.743794,-1.235107414116471,2.001462172543697,,,,,
HG01067,PUR,American Ancestry,Puerto Rican,-0.4621219551738962,4.299685980987885,2.217348,11.517957,-0.26353385127224116,1.9264834486309987,,,,,
HG01069,PUR,American Ancestry,Puerto Rican,0.19605341283576005,5.148488356884317,10.278195,15.466168,-0.07722458702766832,2.2165509775086827,,,,,
HG01070,PUR,American Ancestry,Puerto Rican,-0.5205155494152555,2.4733742075561524,2.3006213,0.5184957,-0.44428021913248933,1.476908930337265,,,,,
HG01072,PUR,American Ancestry,Puerto Rican,-2.228732547774851,2.250192448130104,-1.7120023,5.848292,-1.3658221633837595,-0.3051782153540965,,,,,
HG01073,PUR,American Ancestry,Puerto Rican,-2.05746419389093,-0.18069143756235118,-2.0102997,-0.05104809,-1.3522978741863214,0.44439087237678687,,,,,
HG01075,PUR,American Ancestry,Puerto Rican,-0.6932686241139532,4.935169652623625,1.7342314,12.353457,-0.7490166622660208,1.9200188293773857,,,,,
HG01079,PUR,American Ancestry,Puerto Rican,-2.462834466253897,4.68589791427277,8.07209,12.95021,-1.4281190101152763,0.7304894370452828,,,,,
HG01080,PUR,American Ancestry,Puerto Rican,0.3992609706777397,3.8492692735208816,6.506351,8.532831,-0.08273049569225743,1.5597049887402075,,,,,
HG01082,PUR,American Ancestry,Puerto Rican,-2.8766428646540163,2.125274805893637,1.676924,-0.05036725,-0.6480353899996526,0.9525152969842323,,,,,
HG01083,PUR,American Ancestry,Puerto Rican,1.9427443163955802,0.7106822629825285,-1.6593004,5.7092505,0.8575406639848735,0.5035802258823061,,,,,
HG01085,PUR,American Ancestry,Puerto Rican,-0.9425574698604171,3.2034253329563303,4.530951,6.1977367,-1.0153997464782196,0.8309736168961501,,,,,
HG01095,PUR,American Ancestry,Puerto Rican,0.42520772781361327,4.531228685915146,8.112179,20.562193,-0.48910810309697567,2.6067450230366305,,,,,
HG01097,PUR,American Ancestry,Puerto Rican,-1.314712228625533,2.9474161785397532,2.6676965,8.92946,-1.5866769196914698,1.0594003604727318,,,,,
HG01098,PUR,American Ancestry,Puerto Rican,0.5671833170507521,4.336452219485392,-5.8875704,4.5971837,0.1594366605519928,1.1769573050147313,,,,,
HG01101,PUR,American Ancestry,Puerto Rican,1.2842276847705438,0.9554946107827496,5.1234646,4.1065955,0.14668943650262067,-0.6007046224485855,,,,,
HG01102,PUR,American Ancestry,Puerto Rican,5.141899625824367,0.07866498024633195,7.174476,7.1832023,2.2253874636869435,-0.810532031322575,,,,,
HG01104,PUR,American Ancestry,Puerto Rican,-1.2708455831168752,4.257384701739896,-0.6811333,11.065259,-1.3521358508094123,1.9869211070795585,,,,,
HG01105,PUR,American Ancestry,Puerto Rican,-0.484244578455452,4.580878473807346,10.033859,20.559093,0.4721531639906291,1.2255986493381146,,,,,
HG01107,PUR,American Ancestry,Puerto Rican,-0.2678963008848785,4.952779040086313,0.64422035,10.429265,-0.47198834692446207,2.5713062681526595,,,,,
HG01108,PUR,American Ancestry,Puerto Rican,7.908957916429493,-0.11750043041840463,14.016146,4.8012185,3.1643315140388424,-0.21016891122813686,,,,,
HG01112,CLM,American Ancestry,Colombian,0.33447407458529765,4.772200426145853,-10.986995,13.737619,-0.5584765127403108,2.0259341248771117,,,,,
HG01113,CLM,American Ancestry,Colombian,-1.2609701956197736,2.368086569939606,-6.419679,7.3284435,-0.560541379484699,1.360351807659089,,,,,
HG01124,CLM,American Ancestry,Colombian,-0.770031313007423,3.79651611584344,0.46859428,6.5346723,-0.1405433275481408,0.758815808628202,,,,,
HG01125,CLM,American Ancestry,Colombian,-1.4954574072322548,4.593665057192144,4.313272,9.490163,-0.9965695830283432,2.0132445431012034,,,,,
HG01133,CLM,American Ancestry,Colombian,-3.541672365384156,2.622790418616576,-4.907668,1.6159477,-1.9754014252612178,1.030236354418561,,,,,
HG01134,CLM,American Ancestry,Colombian,-1.0843596131633189,5.415595871614607,3.890223,13.052891,-0.7900521066876726,1.6205928687993374,,,,,
HG01136,CLM,American Ancestry,Colombian,0.954438103923406,2.0166897521420304,-8.489573,0.0047492506,1.198158103160354,0.8233549701411258,,,,,
HG01137,CLM,American Ancestry,Colombian,-2.2948347092909485,2.671154041773416,-7.345937,2.850394,-0.6198138836292387,-0.09606074336784332,,,,,
HG01140,CLM,American Ancestry,Colombian,-3.0275466350811997,2.011706854591792,-4.3198013,3.6302538,-1.4428459499989184,0.9632078775295001,,,,,
HG01148,CLM,American Ancestry,Colombian,-1.5366307729265831,4.842619930903576,-6.406823,7.9331436,-1.132744618013392,1.6710809694094795,,,,,
HG01149,CLM,American Ancestry,Colombian,-2.036033067676944,2.85203228677058,-6.4777656,6.4090343,-1.8448075916085347,0.5045153811016778,,,,,
HG01167,PUR,American Ancestry,Puerto Rican,1.7487628621325793,4.4772399153265185,6.8186617,5.274903,0.7406767639881848,1.5665853417022038,,,,,
HG01168,PUR,American Ancestry,Puerto Rican,0.42613072660476903,3.2113800043908065,9.858854,18.11742,0.31014420925192987,2.7493471598391688,,,,,
HG01170,PUR,American Ancestry,Puerto Rican,-0.1785446395598963,3.150446664694658,2.8073483,1.6557477,0.2396502262661626,1.6422521765373173,,,,,
HG01171,PUR,American Ancestry,Puerto Rican,-1.5866104894053952,3.091818104152103,2.1725364,0.38321453,-1.0936091689950438,-0.352823821443522,,,,,
HG01173,PUR,American Ancestry,Puerto Rican,-0.401553036717604,4.065866162297726,9.922417,10.688858,-0.5324378934393209,1.5448796444717043,,,,,
HG01174,PUR,American Ancestry,Puerto Rican,0.8331421822541281,3.951165379012986,7.0729823,7.380877,0.050539401574213216,1.630443888113391,,,,,
HG01176,PUR,American Ancestry,Puerto Rican,-0.3124554907817438,3.4743616544968483,-0.20392707,16.80066,0.4001212965292411,1.3295947914757777,,,,,
HG01183,PUR,American Ancestry,Puerto Rican,1.4095463131929673,5.25857099702205,7.616619,20.64048,0.6659592732298176,1.3784630042014654,,,,,
HG01187,PUR,American Ancestry,Puerto Rican,-1.9551746218141561,1.4395491956083255,-3.1487381,0.5063997,-0.5171788915367014,-0.10447204205973781,,,,,
HG01188,PUR,American Ancestry,Puerto Rican,2.840292709432911,1.469341185904561,-3.6675532,9.14033,1.3033355827955004,0.4053370370376417,,,,,
HG01190,PUR,American Ancestry,Puerto Rican,1.7654884412132232,4.493816822456589,6.8297334,5.2673607,0.9320029885760579,2.0546804741339773,,,,,
HG01191,PUR,American Ancestry,Puerto Rican,-0.09445788642504765,-1.4541815959358493,-1.4277415,1.3484411,0.11206571396100429,0.6591973037131833,,,,,
HG01197,PUR,American Ancestry,Puerto Rican,-1.5447565144379753,2.823987800698108,-3.9373994,3.4273496,-1.8602440766103505,-0.7257325889307928,,,,,
HG01198,PUR,American Ancestry,Puerto Rican,0.30687414141213454,2.8349998317764187,3.7337945,5.514896,-0.9610734786100936,1.3160856566028611,,,,,
HG01204,PUR,American Ancestry,Puerto Rican,-0.12098164273980522,4.768479422244838,9.984716,10.676799,-0.49329492206180475,2.0823024796318474,,,,,
HG01250,CLM,American Ancestry,Colombian,-0.5935830226144589,3.0297436775022386,3.593509,10.980037,0.3722796657638259,1.14435971362031,,,,,
HG01251,CLM,American Ancestry,Colombian,-3.147205490185155,2.885240791055109,-7.196753,1.9416202,-1.7580705646982728,0.5986430033377448,,,,,
HG01257,CLM,American Ancestry,Colombian,0.8708909557264488,3.364371988341301,4.6821394,6.3133583,-0.3184197705051898,1.8986563891871708,,,,,
HG01259,CLM,American Ancestry,Colombian,-0.18759651624708806,4.771054937311044,-1.712265,8.672095,-1.0947644299515618,1.4910360690299598,,,,,
HG01271,CLM,American Ancestry,Colombian,0.21620442590941624,4.652550226506586,1.3560032,9.712721,0.7678279127291618,1.0075904822891262,,,,,
HG01272,CLM,American Ancestry,Colombian,1.0083181890235127,0.2437578570011638,-7.136563,1.6582013,0.3872990899777067,-0.7962568140235646,,,,,
HG01274,CLM,American Ancestry,Colombian,-1.529671223297668,3.1568371584277006,-7.210384,0.88396513,-0.9927021754054595,1.0927112493199953,,,,,
HG01275,CLM,American Ancestry,Colombian,-1.1249269937194164,6.640971048173728,6.8921123,16.277622,0.45144618659946234,2.37269015022595,,,,,
HG01277,CLM,American Ancestry,Colombian,-0.6231316709275008,2.5250991083864207,-3.0308537,4.3690667,-0.15472284191103958,1.12466692326711,,,,,
HG01278,CLM,American Ancestry,Colombian,-1.791710457560002,4.378145197257734,-3.029581,4.443637,-1.3631011953944685,0.1443026038503885,,,,,
HG01334,GBR,European Ancestry,British,-0.8751470375634937,5.522859348635421,4.2414956,18.514027,-0.9034529319258987,1.7034316837738137,-2.6458181044643427,1.8036975531028376,,,
HG01342,CLM,American Ancestry,Colombian,1.0036774420780148,-0.3641736546543948,6.123532,0.8731657,1.6872593555777813,0.20764812828202728,,,,,
HG01344,CLM,American Ancestry,Colombian,0.2862711311865527,4.734958491180656,-7.820809,1.2676542,0.535200625156641,0.7202296288982939,,,,,
HG01345,CLM,American Ancestry,Colombian,-1.6003678701938417,4.14465049003633,-6.203992,7.668,-1.7331989625588644,1.6243638049892528,,,,,
HG01350,CLM,American Ancestry,Colombian,-1.4558807004238319,3.2766833470911862,-1.2945461,4.4417176,-0.7818306514225666,0.5177426519147101,,,,,
HG01351,CLM,American Ancestry,Colombian,-1.8280128876561736,4.037402868455811,-7.31666,3.4097006,-0.8550984126349419,-0.6696826250387615,,,,,
HG01353,CLM,American Ancestry,Colombian,-1.1338753373064727,4.656027495456436,-3.1844184,6.8542247,0.16234117913984625,0.23456555444474825,,,,,
HG01354,CLM,American Ancestry,Colombian,-1.5519897830299223,4.149445070667413,-5.1010036,7.1204247,-1.4701706598508744,-0.5208422127712491,,,,,
HG01356,CLM,American Ancestry,Colombian,0.3981470032634882,2.276817546205219,-8.294158,0.1196155,0.28810489385980576,0.11178815461794689,,,,,
HG01357,CLM,American Ancestry,Colombian,-2.0677557220686764,3.914521569272045,-4.494093,5.093773,-1.3392194453662536,0.9583645109999506,,,,,
HG01359,CLM,American Ancestry,Colombian,-0.2218826843781614,5.253100806830576,10.776639,12.560339,0.2797609505487856,1.143048755936455,,,,,
HG01360,CLM,American Ancestry,Colombian,-2.411964858639166,3.836251640131254,-6.460857,-1.225875,-0.8905178769111923,-0.06334505003301505,,,,,
HG01365,CLM,American Ancestry,Colombian,-2.155050397389397,1.5531073248703242,-0.682266,-1.0209141,-1.1676355368067326,0.8511726538581301,,,,,
HG01366,CLM,American Ancestry,Colombian,-0.3153008373894153,3.7847130750049223,-4.9329114,2.2525287,-0.7514597432912177,1.3708096214171843,,,,,
HG01374,CLM,American Ancestry,Colombian,-1.792365664789079,3.065195377444571,-5.3996835,0.79953545,-1.5362812064327176,-0.26028039997439745,,,,,
HG01375,CLM,American Ancestry,Colombian,0.5720725608228012,1.3352616417667322,0.05805295,3.2975092,0.7494004386637136,-1.0189825947408182,,,,,
HG01377,CLM,American Ancestry,Colombian,-2.48160141667186,3.451866225993974,-4.7961574,0.20643552,-1.1000977213600838,-0.201361044039567,,,,,
HG01378,CLM,American Ancestry,Colombian,-0.5709279962294794,4.409161108232137,-8.824296,6.2517476,-0.7968259873641292,1.0282364345796255,,,,,
HG01383,CLM,American Ancestry,Colombian,-1.4458065231631099,4.033466140545351,3.4800603,10.829262,-2.1626809951619586,0.8393733100129632,,,,,
HG01384,CLM,American Ancestry,Colombian,2.204857666458693,1.5942490443398647,-8.872755,6.012176,1.1308893195239762,0.26680721667343255,,,,,
HG01389,CLM,American Ancestry,Colombian,-0.9089328596229628,4.797545761609474,-4.611251,7.5341353,-1.7693211231586208,0.7403952881976195,,,,,
HG01390,CLM,American Ancestry,Colombian,4.165731830284969,0.04219198388890977,-5.8578553,2.4410133,2.672960911192863,-0.4427560884546913,,,,,
HG01437,CLM,American Ancestry,Colombian,-0.6165866326914595,3.2719832991529296,-1.706555,8.984871,-1.0155079028136424,-0.6066517928651605,,,,,
HG01440,CLM,American Ancestry,Colombian,1.0470962161552708,3.1292041629734464,0.88708943,-2.0373368,0.24024874915180994,1.2574557193931468,,,,,
HG01441,CLM,American Ancestry,Colombian,-2.0796938560950573,0.3440326973218948,1.7754023,2.2825744,0.09349498160658742,1.5389803597183487,,,,,
HG01455,CLM,American Ancestry,Colombian,-0.2537736299177179,4.2739573778178395,0.26531813,5.0572333,1.2762375306813214,0.9195443759269608,,,,,
HG01456,CLM,American Ancestry,Colombian,-3.1636252125189257,3.0320911223281533,-1.7795863,3.062775,-0.523374513027156,1.3451298072369218,,,,,
HG01461,CLM,American Ancestry,Colombian,-2.0152169214222657,1.4459883213312414,-2.6385584,-0.012286915,-0.43013477783763937,0.12512174023740807,,,,,
HG01462,CLM,American Ancestry,Colombian,-0.7459419918369214,1.764767122288898,-5.857064,1.6387032,-0.6176125641991959,0.4364917157060364,,,,,
HG01465,CLM,American Ancestry,Colombian,-2.365167097145732,5.178740607722692,-4.5308967,5.78796,-1.3323921497423705,1.5514382254262316,,,,,
HG01488,CLM,American Ancestry,Colombian,-1.1532340290647256,3.0542217330623544,-7.848011,4.646382,-1.2922594321507461,-0.10586627742696697,,,,,
HG01489,CLM,American Ancestry,Colombian,1.454512189984684,4.530475270835782,10.7123375,12.564856,0.9138994333452535,2.123025898604282,,,,,
HG01491,CLM,American Ancestry,Colombian,-0.8088650944932123,3.472069752673267,-4.3072867,5.749837,0.3696629920550216,0.26833756236884354,,,,,
HG01492,CLM,American Ancestry,Colombian,-0.11789347561450281,6.589837041079131,3.7977917,13.157917,-0.20035355466164756,2.309476133272192,,,,,
HG01494,CLM,American Ancestry,Colombian,3.0583721967730715,-1.1645870496324022,-0.35454997,2.535646,1.6414684449000523,0.12992099484512165,,,,,
HG01495,CLM,American Ancestry,Colombian,0.30627983843901374,3.0434438412594345,-1.4682791,4.0733147,-0.726088702302996,0.8341609344418897,,,,,
HG01497,CLM,American Ancestry,Colombian,0.40882520532480304,2.714883290923324,0.79378957,5.217174,0.7066774919600063,2.088323534191527,,,,,
HG01498,CLM,American Ancestry,Colombian,-0.6317071672935135,3.6827106308824584,6.091726,9.022638,0.2637439100248916,1.1577659517572512,,,,,
HG01515,IBS,European Ancestry,Iberian,-0.5444405945300796,5.423319095691122,10.860669,16.445026,-0.6489616750304379,0.7933854185962474,-3.689334511450474,1.4908022393010372,,,
HG01516,IBS,European Ancestry,Iberian,-0.8605429888936003,5.94741366032457,6.3943067,10.68967,-1.5292219903920183,1.234604629443827,-1.672260280876504,-0.7234189852456957,,,
HG01518,IBS,European Ancestry,Iberian,-1.9151272952754246,4.871665852102067,0.6898741,19.107082,-1.278451779004337,2.0135268885980833,-1.4545395894865047,1.7529350230679932,,,
HG01519,IBS,European Ancestry,Iberian,-1.2838401792247423,5.535106693740224,1.028838,11.099545,-1.093626049672176,0.9756131424947124,-0.5364075599022101,2.4828229812742664,,,
HG01521,IBS,European Ancestry,Iberian,-1.290686356112374,5.3918489479074845,2.980076,12.348239,-1.3037410186534721,1.8609973888107647,-2.0747932405254312,1.2349477271518727,,,
HG01522,IBS,European Ancestry,Iberian,-1.9884058577639967,5.415080186509942,5.5577574,13.162859,-1.3510053940091793,1.9887788827453798,-2.603872633448943,1.5311525419427152,,,
HG01550,CLM,American Ancestry,Colombian,-1.4924436753984762,3.7999904409145406,-5.20044,7.115858,-1.18881977527576,0.5194864325225768,,,,,
HG01551,CLM,American Ancestry,Colombian,2.7175463672955282,0.7410722124910407,9.59345,2.3944986,1.3137156204352074,1.0865410641266307,,,,,
HG01617,IBS,European Ancestry,Iberian,0.5165427506362095,3.3977561094495923,8.179259,16.471586,-0.5328145662397714,1.0033884698088598,-0.5853732683957663,-1.2241956556865663,,,
HG01618,IBS,European Ancestry,Iberian,0.10332117904203408,6.052456044985165,0.11609005,9.892982,0.164731559906248,2.0225249764543793,-2.208775197833322,1.8550050832263185,,,
HG01619,IBS,European Ancestry,Iberian,-0.8974866130333712,5.627708328318103,9.589938,20.12554,-0.5691108832632962,2.381057685521446,-3.562425181371929,0.16581559563763398,,,
HG01620,IBS,European Ancestry,Iberian,-1.1768659092468914,4.880221941650243,4.930487,17.136847,-0.528937673639553,2.487185785501829,-0.6966351002732174,-3.629636951866787,,,
HG01623,IBS,European Ancestry,Iberian,0.12353911992214739,6.208009044404079,-11.188036,17.321266,-0.0357100173306476,1.0162926754250243,0.8473406783223356,2.7431391377270793,,,
HG01624,IBS,European Ancestry,Iberian,0.784081159778302,6.853875673588267,6.0642743,23.695118,0.21919598157444653,2.7108502526297973,0.21027503266721992,0.402516892472769,,,
HG01625,IBS,European Ancestry,Iberian,0.41457729338792204,6.261777611677638,9.581244,20.09293,-0.2041554694798688,2.9153637447008816,-4.827465675589095,1.7613303067531203,,,
HG01626,IBS,European Ancestry,Iberian,-1.4521986065521566,4.818980233042565,0.77932155,16.383669,-1.0902060913366731,2.3961501999339685,-0.795258855285143,-4.494033429698988,,,
NA06984,CEU,European Ancestry,CEPH,-1.096697627845221,5.72299478558205,1.6653255,18.290497,-0.43178485528122046,1.6416774387130255,-1.2416330401684115,-0.15551242597397405,,,
NA06986,CEU,European Ancestry,CEPH,-2.285709532669094,5.562957589319572,-3.3738437,10.884111,-1.5751013243168202,2.187823904825299,2.505121516451214,0.8119747914732587,,,
NA06989,CEU,European Ancestry,CEPH,0.6436656612314016,5.503929642282146,5.098372,14.514838,0.15690178274946165,1.7546633973048473,-2.1596019759352303,-0.5969066804192473,,,
NA06994,CEU,European Ancestry,CEPH,-1.4746416032396226,6.118334270885366,0.13738962,13.61604,-1.3399142049216906,2.001430978535861,2.2943040179108385,2.3797861123454567,,,
NA07000,CEU,European Ancestry,CEPH,-0.4278384150506901,4.127992453270055,4.2644463,9.413816,-0.8946319780642391,1.37193636625272,-0.15421699060278837,-1.2709729597604635,,,
NA07037,CEU,European Ancestry,CEPH,-0.4600495530395379,4.900497298684142,4.8908005,15.669597,-0.547934130895815,1.7692330343688056,0.4130522555089544,0.48856171018227285,,,
NA07048,CEU,European Ancestry,CEPH,-1.5198741381375982,5.617569913492558,5.44112,21.075504,-0.42282693239742986,2.968887001985114,-1.1449949646851665,-0.7946863292840999,,,
NA07051,CEU,European Ancestry,CEPH,-0.027949318255929168,6.980720434316749,-4.9004354,22.514292,-0.48015232802696844,1.856892655996668,1.6176286872461525,3.143674192740581,,,
NA07056,CEU,European Ancestry,CEPH,0.0004007207233949206,5.753670911578504,11.6302,18.43931,-0.6774596262323154,1.1288815216905403,-0.9789261611752677,1.729681707687165,,,
NA07347,CEU,European Ancestry,CEPH,-0.7528268884303977,5.6472627325155855,-4.3554187,23.601791,0.158473255259458,1.4566818534798247,-0.5307918861607522,1.979441225870094,,,
NA07357,CEU,European Ancestry,CEPH,-0.42153051564287436,5.132117863606311,0.017826142,11.97724,-0.5652857795532025,2.222349724044502,-0.029494670319839694,-0.9568408431227738,,,
NA10847,CEU,European Ancestry,CEPH,-0.938905561549375,4.771351440850279,-1.9460428,10.505032,-0.40405306225772225,1.1362181622478864,1.8422608618322351,-0.05168883754227307,,,
NA10851,CEU,European Ancestry,CEPH,-0.4360441254168932,6.1030214772670925,-2.5884216,16.605988,-1.0085298661098268,2.35682046737186,-3.4879664879811076,0.5429923495382398,,,
NA11829,CEU,European Ancestry,CEPH,0.9643081225304972,6.489820971682854,6.288445,13.919916,0.16659824969439352,2.7900747784686573,-4.327539395959705,-0.6156054740217946,,,
NA11830,CEU,European Ancestry,CEPH,-0.08582438658888358,4.161241459972095,4.423619,16.577917,-0.7006261271252678,1.534428220525826,-2.602912439675066,-3.354937013123896,,,
NA11831,CEU,European Ancestry,CEPH,-0.2879584509990648,4.606840337997332,-2.133913,13.0024395,-0.3229657362842265,1.3531708676065077,2.778108911945953,-1.1444447104164974,,,
NA11843,CEU,European Ancestry,CEPH,1.2165566384496467,5.388014172880731,-8.2865095,14.892465,0.7843164045686457,2.506082084819681,0.41990593950059313,2.06752740952465,,,
NA11892,CEU,European Ancestry,CEPH,-1.3784990797676906,4.822452266860061,-8.792288,20.236675,-0.5038035690503618,1.1452622784148059,0.9037347463468214,1.491416500805468,,,
NA11893,CEU,European Ancestry,CEPH,-0.7357666521833772,5.716850420402143,-1.8877348,24.381947,0.1810966765152482,1.4070451630795708,-1.177445649199068,0.11111952587560657,,,
NA11894,CEU,European Ancestry,CEPH,0.022459404659901483,4.865274808691646,2.5146182,19.26175,0.8265999216203039,2.2518390232193037,-1.0715429804850707,-0.12491220506524063,,,
NA11919,CEU,European Ancestry,CEPH,-1.581732058021557,4.425080511697849,2.3760517,16.520014,-0.9191778975797621,1.328926135132009,-0.6817963047092348,-1.0139521231514073,,,
NA11920,CEU,European Ancestry,CEPH,-0.01298832827829055,5.772530374013435,4.8982177,11.918531,-0.06882218764319437,2.1272047972229298,0.12902318592212142,1.67980217779816,,,
NA11930,CEU,European Ancestry,CEPH,0.7299576510089292,4.899795962747696,0.62040734,11.300826,0.05814367335799764,1.197179023038007,-2.6677962236613166,2.0913239325689688,,,
NA11931,CEU,European Ancestry,CEPH,-0.7771207631862787,5.2806254670561215,-7.370356,14.362481,-0.17243459140816741,1.1365100764696077,2.616725565022686,-1.471605076173889,,,
NA11932,CEU,European Ancestry,CEPH,0.1565401810601308,6.234416207189002,-3.8183696,14.952034,-0.7915228177384389,2.159743077679386,0.3872205829493818,-0.20007508435733576,,,
NA11933,CEU,European Ancestry,CEPH,-0.016852959172541038,6.129979867597748,-7.4922943,14.346525,-0.4993137228982116,2.2978844554741293,3.0606741510401663,0.6037118040155237,,,
NA11992,CEU,European Ancestry,CEPH,-1.305309700124988,2.851127805371323,-2.4856136,11.334384,-1.27541071852536,0.55806036275593,0.4910244849711192,0.03729327459509357,,,
NA11993,CEU,European Ancestry,CEPH,0.03541798584746947,5.558026020491481,4.117851,14.971286,-1.08891837639531,2.487179049033575,-2.076493121497676,-1.5781199804448598,,,
NA11994,CEU,European Ancestry,CEPH,-0.9048518898928861,4.321628021599623,-2.0702171,23.009573,-0.9863411417746581,2.5251880306799896,0.03148766373565253,-1.9808356694117046,,,
